customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age,Status
8a85893d53f104eb0154055224bd3220,301656591,3,10000,11500,15,35:12.0,No_referee,7/20/2016 13:57,7/20/2016 14:57,8/4/2016 0:00,8/2/2016 0:00,Other,3.3534249,6.6218772,FCMB,Permanent,Graduate,28,0
8a85893d53f104eb0154055224bd3220,301865240,9,40000,47600,60,02:58.0,No_referee,4/11/2017 23:09,4/12/2017 0:09,5/12/2017 0:00,5/9/2017 21:51,Other,3.3534249,6.6218772,FCMB,Permanent,Graduate,28,0
8a85893d53f104eb0154055224bd3220,301632619,2,10000,13000,30,20:56.0,No_referee,6/14/2016 14:57,6/14/2016 15:57,7/14/2016 0:00,7/14/2016 23:05,Other,3.3534249,6.6218772,FCMB,Permanent,Graduate,28,1
8a85893d53f104eb0154055224bd3220,301820822,7,15000,16600,15,07:44.0,No_referee,2/18/2017 8:52,2/18/2017 9:52,3/6/2017 0:00,2/25/2017 18:52,Other,3.3534249,6.6218772,FCMB,Permanent,Graduate,28,0
8a85893d53f104eb0154055224bd3220,301610003,1,10000,13000,30,03:53.0,No_referee,4/11/2016 12:48,4/11/2016 13:48,5/11/2016 0:00,4/27/2016 20:42,Other,3.3534249,6.6218772,FCMB,Permanent,Graduate,28,0
8a85893d53f104eb0154055224bd3220,301904021,10,40000,48000,60,45:20.0,No_referee,5/12/2017 19:32,5/12/2017 20:32,6/12/2017 0:00,6/10/2017 22:38,Other,3.3534249,6.6218772,FCMB,Permanent,Graduate,28,0
8a858e035693e029015695208c6b4c61,301754356,4,20000,22250,15,27:05.0,No_referee,11/4/2016 8:18,11/4/2016 9:18,11/21/2016 0:00,11/16/2016 9:11,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858e035693e029015695208c6b4c61,301782119,6,25000,29000,30,45:05.0,No_referee,12/27/2016 11:13,12/27/2016 12:13,1/26/2017 0:00,1/23/2017 17:29,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858e035693e029015695208c6b4c61,301921085,8,25000,28750,30,08:57.0,No_referee,5/29/2017 13:02,5/29/2017 14:02,6/28/2017 0:00,6/24/2017 7:58,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858e035693e029015695208c6b4c61,301718420,2,10000,11500,15,25:06.0,No_referee,9/16/2016 22:04,9/16/2016 23:05,10/3/2016 0:00,9/25/2016 8:09,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858e035693e029015695208c6b4c61,301875462,7,20000,23600,30,48:25.0,No_referee,4/21/2017 8:58,4/21/2017 9:58,5/22/2017 0:00,5/22/2017 18:33,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,1
8a858e035693e029015695208c6b4c61,301683810,1,10000,11500,15,19:08.0,No_referee,8/16/2016 20:53,8/16/2016 21:53,8/31/2016 0:00,8/25/2016 22:04,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858e035693e029015695208c6b4c61,301954709,9,30000,36000,60,25:39.0,No_referee,6/28/2017 12:15,6/28/2017 13:15,7/28/2017 0:00,7/27/2017 0:15,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858e035693e029015695208c6b4c61,301743271,3,20000,22250,15,13:40.0,No_referee,10/13/2016 10:58,10/13/2016 11:58,10/28/2016 0:00,10/26/2016 9:58,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858e035693e029015695208c6b4c61,301760720,5,20000,23800,30,34:56.0,No_referee,11/17/2016 12:59,11/17/2016 13:59,12/19/2016 0:00,12/17/2016 5:19,Other,3.357834,6.544882,GT Bank,Self-Employed,Unknow,41,0
8a858fba5cd5feee015cdb7399184dc9,301953957,1,10000,13000,30,33:39.0,No_referee,6/27/2017 20:29,6/27/2017 21:29,7/27/2017 0:00,7/24/2017 10:23,Savings,4.5846874,7.8167772,GT Bank,Permanent,Unknow,38,0
8a858e135c7e2eec015c813211a96674,301945426,1,10000,13000,30,03:35.0,No_referee,6/20/2017 18:03,6/20/2017 19:04,7/20/2017 0:00,7/14/2017 8:53,Savings,4.5000978,8.4692431,GT Bank,Permanent,Unknow,34,0
8a858fba5cd5feee015cdb7d7d574f0f,301956409,1,10000,13000,30,38:25.0,No_referee,6/29/2017 14:14,6/29/2017 15:15,7/31/2017 0:00,7/24/2017 17:28,Savings,6.555882,9.6033069,GT Bank,Permanent,Unknow,46,0
8a858f9f5bd99987015be244892f09c4,301932412,2,10000,13000,30,51:49.0,No_referee,6/9/2017 8:51,6/9/2017 9:51,7/10/2017 0:00,7/10/2017 4:51,Savings,6.3584366,4.9403185,GT Bank,Permanent,Unknow,43,1
8a858f9f5bd99987015be244892f09c4,301899559,1,10000,13000,30,49:18.0,No_referee,5/10/2017 14:35,5/10/2017 15:35,6/9/2017 0:00,6/9/2017 9:39,Savings,6.3584366,4.9403185,GT Bank,Permanent,Unknow,43,1
8a858fb85cc5f243015cc615318026ec,301945274,1,10000,11500,15,08:09.0,No_referee,6/20/2017 16:19,6/20/2017 17:20,7/6/2017 0:00,7/6/2017 4:28,Savings,6.7843081,6.1570088,GT Bank,Permanent,Unknow,33,1
8a8589b953bc23f70153ccc3fd3519c7,301890957,3,10000,13000,30,42:15.0,8a858f995bcdb303015bcdb8f52f0478,5/5/2017 10:28,5/5/2017 11:29,6/5/2017 0:00,6/1/2017 9:32,Savings,4.5234217,7.7579379,GT Bank,Permanent,Graduate,42,0
8a8589b953bc23f70153ccc3fd3519c7,301924594,4,20000,23000,30,15:51.0,8a858f995bcdb303015bcdb8f52f0478,6/2/2017 7:35,6/2/2017 8:35,7/3/2017 0:00,6/24/2017 16:05,Savings,4.5234217,7.7579379,GT Bank,Permanent,Graduate,42,0
8a858e35590808300159237c9c5446e3,301923711,1,10000,13000,30,23:03.0,No_referee,6/1/2017 9:01,6/1/2017 10:01,7/3/2017 0:00,7/3/2017 10:12,Savings,3.3318698,6.5466717,GT Bank,Student,Unknow,28,1
8a858e105bd92644015bdca43c877d2c,301940278,4,20000,22250,15,59:51.0,8a858fa25bd92c20015bdbe4fac67f20,6/15/2017 20:26,6/15/2017 21:26,6/30/2017 0:00,6/30/2017 20:49,Savings,3.3207354,6.5463622,GT Bank,Permanent,Unknow,39,1
8a858e105bd92644015bdca43c877d2c,301958359,5,20000,22250,15,26:50.0,8a858fa25bd92c20015bdbe4fac67f20,6/30/2017 20:39,6/30/2017 21:39,7/17/2017 0:00,7/18/2017 20:16,Savings,3.3207354,6.5463622,GT Bank,Permanent,Unknow,39,1
8a858e105bd92644015bdca43c877d2c,301925583,3,10000,11500,15,11:42.0,8a858fa25bd92c20015bdbe4fac67f20,6/2/2017 21:52,6/2/2017 22:52,6/19/2017 0:00,6/15/2017 21:01,Savings,3.3207354,6.5463622,GT Bank,Permanent,Unknow,39,0
8a858e105bd92644015bdca43c877d2c,301892837,1,10000,11500,15,40:16.0,8a858fa25bd92c20015bdbe4fac67f20,5/6/2017 16:11,5/6/2017 17:11,5/22/2017 0:00,5/20/2017 11:25,Savings,3.3207354,6.5463622,GT Bank,Permanent,Unknow,39,0
8a858e105bd92644015bdca43c877d2c,301914860,2,10000,11500,15,11:59.0,8a858fa25bd92c20015bdbe4fac67f20,5/21/2017 15:45,5/21/2017 16:45,6/5/2017 0:00,6/2/2017 22:01,Savings,3.3207354,6.5463622,GT Bank,Permanent,Unknow,39,0
8a858e2155defefd0155df432f691e33,301878422,2,10000,13000,30,26:03.0,No_referee,4/24/2017 10:20,4/24/2017 11:20,5/24/2017 0:00,5/24/2017 3:59,Savings,5.214108,7.2541821,Access Bank,Permanent,Unknow,35,1
8a858e2155defefd0155df432f691e33,301916932,3,10000,13000,30,01:49.0,No_referee,5/24/2017 7:08,5/24/2017 8:08,6/23/2017 0:00,6/23/2017 4:31,Savings,5.214108,7.2541821,Access Bank,Permanent,Unknow,35,1
8a858e2155defefd0155df432f691e33,301858548,1,10000,11500,15,28:19.0,No_referee,4/6/2017 20:52,4/6/2017 21:53,4/21/2017 0:00,4/21/2017 21:13,Savings,5.214108,7.2541821,Access Bank,Permanent,Unknow,35,1
8a858e2155defefd0155df432f691e33,301948738,4,20000,24000,30,13:12.0,No_referee,6/23/2017 7:50,6/23/2017 8:50,7/24/2017 0:00,7/24/2017 12:03,Savings,5.214108,7.2541821,Access Bank,Permanent,Unknow,35,1
8a858e345be813ea015bec75f727092e,301917408,2,10000,11500,15,11:59.0,8a858f99560bbe45015613f9b9fa2171,5/24/2017 15:25,5/24/2017 16:25,6/8/2017 0:00,6/6/2017 13:01,Savings,3.8866911,7.3505968,FCMB,Permanent,Unknow,50,0
8a858e345be813ea015bec75f727092e,301938672,3,20000,24500,30,58:41.0,8a858f99560bbe45015613f9b9fa2171,6/14/2017 15:07,6/14/2017 16:07,7/14/2017 0:00,7/12/2017 17:48,Savings,3.8866911,7.3505968,FCMB,Permanent,Unknow,50,0
8a858e345be813ea015bec75f727092e,301897085,1,10000,11500,15,24:47.0,8a858f99560bbe45015613f9b9fa2171,5/9/2017 9:54,5/9/2017 10:54,5/24/2017 0:00,5/20/2017 11:09,Savings,3.8866911,7.3505968,FCMB,Permanent,Unknow,50,0
8a858e495bf8527e015bf8e8db823e98,301902063,1,10000,13000,30,27:48.0,No_referee,5/11/2017 19:45,5/11/2017 20:45,6/12/2017 0:00,6/8/2017 20:17,Savings,5.7637233,7.5327668,EcoBank,Permanent,Unknow,37,0
8a858e495bf8527e015bf8e8db823e98,301931916,2,10000,13000,30,07:57.0,No_referee,6/8/2017 19:33,6/8/2017 20:33,7/10/2017 0:00,7/8/2017 21:57,Savings,5.7637233,7.5327668,EcoBank,Permanent,Unknow,37,0
8a858e5f5a41b97f015a4212766e2f84,301839695,3,10000,11500,15,12:14.0,No_referee,3/16/2017 15:26,3/16/2017 16:26,3/31/2017 0:00,3/23/2017 14:57,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301879770,9,30000,34400,30,16:13.0,No_referee,4/25/2017 9:52,4/25/2017 10:52,5/25/2017 0:00,5/8/2017 7:01,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301857142,6,20000,21900,15,38:18.0,No_referee,4/5/2017 21:23,4/5/2017 22:23,4/20/2017 0:00,4/10/2017 13:23,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301849062,5,20000,21900,15,21:28.0,No_referee,3/29/2017 9:07,3/29/2017 10:07,4/13/2017 0:00,4/5/2017 22:06,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301930289,12,40000,44000,30,06:38.0,No_referee,6/7/2017 15:23,6/7/2017 16:24,7/7/2017 0:00,7/5/2017 14:56,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301909399,11,40000,44000,30,06:18.0,No_referee,5/16/2017 11:29,5/16/2017 12:29,6/15/2017 0:00,6/7/2017 15:56,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301845024,4,15000,16675,15,03:19.0,No_referee,3/23/2017 14:17,3/23/2017 15:17,4/7/2017 0:00,3/29/2017 9:48,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301817801,1,10000,11500,15,35:59.0,No_referee,2/15/2017 15:12,2/15/2017 16:13,3/3/2017 0:00,3/1/2017 15:20,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301829135,2,10000,11500,15,24:04.0,No_referee,3/1/2017 15:29,3/1/2017 16:30,3/16/2017 0:00,3/16/2017 16:08,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,1
8a858e5f5a41b97f015a4212766e2f84,301862479,7,30000,34400,30,50:13.0,No_referee,4/10/2017 12:43,4/10/2017 13:43,5/10/2017 0:00,4/16/2017 19:35,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301870422,8,30000,34400,30,47:16.0,No_referee,4/16/2017 18:53,4/16/2017 19:53,5/16/2017 0:00,4/25/2017 10:32,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e5f5a41b97f015a4212766e2f84,301895019,10,30000,34500,30,31:22.0,No_referee,5/8/2017 8:25,5/8/2017 9:25,6/7/2017 0:00,5/15/2017 20:16,Savings,3.9100154,7.4377675,Access Bank,Unknown,Unknow,44,0
8a858e675c3fe0a1015c50d5ab897031,301946089,1,10000,13000,30,05:10.0,No_referee,6/21/2017 8:22,6/21/2017 9:23,7/21/2017 0:00,7/7/2017 15:55,Savings,3.4803249,6.6416799,GT Bank,Unknown,Unknow,34,0
8a858e725c3ae262015c44c29be41a95,301927373,2,10000,11500,15,28:49.0,8a858e965b5e1b91015b617bcea5726c,6/5/2017 8:12,6/5/2017 9:12,6/20/2017 0:00,6/19/2017 16:18,Savings,3.4833138,6.6303846,GT Bank,Permanent,Unknow,33,0
8a858e725c3ae262015c44c29be41a95,301944837,3,10000,11500,15,05:46.0,8a858e965b5e1b91015b617bcea5726c,6/20/2017 11:45,6/20/2017 12:45,7/5/2017 0:00,7/4/2017 6:55,Savings,3.4833138,6.6303846,GT Bank,Permanent,Unknow,33,0
8a858e725c3ae262015c44c29be41a95,301918876,1,10000,11500,15,16:13.0,8a858e965b5e1b91015b617bcea5726c,5/26/2017 12:55,5/26/2017 13:56,6/12/2017 0:00,6/3/2017 8:06,Savings,3.4833138,6.6303846,GT Bank,Permanent,Unknow,33,0
8a858e9156e137c601570a050b355c99,301923026,1,10000,11500,15,10:08.0,No_referee,5/31/2017 14:16,5/31/2017 15:16,6/19/2017 0:00,6/19/2017 21:00,Savings,7.008675,4.7802117,Access Bank,Permanent,Unknow,38,1
8a858e9156e137c601570a050b355c99,301944251,2,10000,13000,30,24:24.0,No_referee,6/19/2017 22:40,6/19/2017 23:40,7/19/2017 0:00,7/26/2017 6:14,Savings,7.008675,4.7802117,Access Bank,Permanent,Unknow,38,1
8a858eaa5b14b9b2015b14d3a3090d8a,301905779,4,20000,24500,30,12:38.0,No_referee,5/14/2017 2:02,5/14/2017 3:02,6/13/2017 0:00,6/29/2017 16:02,Savings,7.2890603,9.097488,First Bank,Unknown,Unknow,41,1
8a858eaa5b14b9b2015b14d3a3090d8a,301895197,3,10000,11500,15,29:30.0,No_referee,5/8/2017 9:41,5/8/2017 10:41,5/24/2017 0:00,5/13/2017 23:14,Savings,7.2890603,9.097488,First Bank,Unknown,Unknow,41,0
8a858eaa5b14b9b2015b14d3a3090d8a,301848410,1,10000,11500,15,30:14.0,No_referee,3/28/2017 13:30,3/28/2017 14:31,4/12/2017 0:00,4/9/2017 14:15,Savings,7.2890603,9.097488,First Bank,Unknown,Unknow,41,0
8a858eaa5b14b9b2015b14d3a3090d8a,301861678,2,10000,13000,30,09:30.0,No_referee,4/9/2017 21:00,4/9/2017 22:00,5/9/2017 0:00,5/7/2017 22:54,Savings,7.2890603,9.097488,First Bank,Unknown,Unknow,41,0
8a858ebd590802ef01590ebd882056d6,301809521,4,20000,21900,15,45:33.0,No_referee,2/3/2017 19:30,2/3/2017 20:30,2/20/2017 0:00,2/15/2017 10:30,Savings,3.3702266,6.5715579,GT Bank,Permanent,Unknow,41,0
8a858ebd590802ef01590ebd882056d6,301776341,1,10000,11500,15,10:15.0,No_referee,12/19/2016 8:47,12/19/2016 9:47,1/3/2017 0:00,12/29/2016 12:55,Savings,3.3702266,6.5715579,GT Bank,Permanent,Unknow,41,0
8a858ebd590802ef01590ebd882056d6,301788231,2,10000,11500,15,18:45.0,No_referee,1/6/2017 10:21,1/6/2017 11:21,1/23/2017 0:00,1/19/2017 10:03,Savings,3.3702266,6.5715579,GT Bank,Permanent,Unknow,41,0
8a858ebd590802ef01590ebd882056d6,301879460,7,30000,36800,60,45:24.0,No_referee,4/25/2017 4:39,4/25/2017 5:39,5/25/2017 0:00,5/22/2017 12:33,Savings,3.3702266,6.5715579,GT Bank,Permanent,Unknow,41,0
8a858ebd590802ef01590ebd882056d6,301798275,3,10000,11500,15,57:15.0,No_referee,1/21/2017 13:02,1/21/2017 14:02,2/6/2017 0:00,2/3/2017 10:42,Savings,3.3702266,6.5715579,GT Bank,Permanent,Unknow,41,0
8a858ebd590802ef01590ebd882056d6,301851055,6,20000,23800,30,37:36.0,No_referee,3/31/2017 11:59,3/31/2017 12:59,5/2/2017 0:00,4/25/2017 5:22,Savings,3.3702266,6.5715579,GT Bank,Permanent,Unknow,41,0
8a858ebd590802ef01590ebd882056d6,301818316,5,20000,23800,30,21:29.0,No_referee,2/16/2017 7:01,2/16/2017 8:01,3/20/2017 0:00,3/18/2017 1:06,Savings,3.3702266,6.5715579,GT Bank,Permanent,Unknow,41,0
8a858ed457e2e6960157e8097165236e,301914528,10,10000,11000,30,39:51.0,No_referee,5/20/2017 22:31,5/20/2017 23:32,6/19/2017 0:00,5/24/2017 21:24,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301801426,6,20000,23800,30,24:17.0,No_referee,1/25/2017 9:04,1/25/2017 10:05,2/24/2017 0:00,2/23/2017 11:09,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301762642,2,10000,11500,15,27:34.0,No_referee,11/21/2016 17:42,11/21/2016 18:43,12/6/2016 0:00,12/5/2016 11:12,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301749132,1,10000,13000,30,26:43.0,No_referee,10/24/2016 16:06,10/24/2016 17:06,11/24/2016 0:00,11/21/2016 18:11,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301917643,11,40000,48000,60,00:55.0,No_referee,5/24/2017 21:21,5/24/2017 22:21,6/23/2017 0:00,6/22/2017 7:52,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301844168,8,30000,36800,60,56:04.0,No_referee,3/22/2017 14:07,3/22/2017 15:07,4/21/2017 0:00,4/20/2017 11:26,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301948143,12,40000,44000,30,09:21.0,No_referee,6/22/2017 17:04,6/22/2017 18:04,7/24/2017 0:00,7/20/2017 15:59,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301769413,3,10000,11500,15,51:31.0,No_referee,12/5/2016 10:36,12/5/2016 12:37,12/20/2016 0:00,12/19/2016 11:36,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301786325,5,20000,23800,30,47:56.0,No_referee,1/3/2017 12:48,1/3/2017 13:48,2/2/2017 0:00,1/25/2017 9:32,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301776473,4,10000,11500,15,32:15.0,No_referee,12/19/2016 11:54,12/19/2016 12:54,1/3/2017 0:00,12/29/2016 14:17,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301824784,7,20000,23800,30,04:50.0,No_referee,2/23/2017 10:52,2/23/2017 11:52,3/27/2017 0:00,3/22/2017 14:49,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed457e2e6960157e8097165236e,301878716,9,30000,36800,60,25:42.0,No_referee,4/24/2017 13:13,4/24/2017 14:14,5/24/2017 0:00,5/19/2017 22:13,Savings,5.3002606,7.6058121,First Bank,Student,Unknow,24,0
8a858ed75bb64559015bc82c814e187a,301886751,1,10000,11500,15,20:52.0,8a858f965bb63a25015bc2ddf2577416,5/2/2017 8:14,5/2/2017 9:14,5/17/2017 0:00,5/13/2017 17:05,Savings,3.1580152,6.6726504,GT Bank,Permanent,Unknow,52,0
8a858ed75bb64559015bc82c814e187a,301921678,3,10000,11500,15,48:02.0,8a858f965bb63a25015bc2ddf2577416,5/30/2017 8:59,5/30/2017 9:59,6/14/2017 0:00,6/13/2017 18:37,Savings,3.1580152,6.6726504,GT Bank,Permanent,Unknow,52,0
8a858ed75bb64559015bc82c814e187a,301955720,5,20000,24500,30,55:50.0,8a858f965bb63a25015bc2ddf2577416,6/29/2017 6:34,6/29/2017 7:34,7/31/2017 0:00,7/27/2017 13:45,Savings,3.1580152,6.6726504,GT Bank,Permanent,Unknow,52,0
8a858ed75bb64559015bc82c814e187a,301907196,2,10000,11500,15,15:42.0,8a858f965bb63a25015bc2ddf2577416,5/15/2017 8:12,5/15/2017 9:12,5/30/2017 0:00,5/25/2017 16:05,Savings,3.1580152,6.6726504,GT Bank,Permanent,Unknow,52,0
8a858ed75bb64559015bc82c814e187a,301937616,4,10000,11125,15,29:23.0,8a858f965bb63a25015bc2ddf2577416,6/13/2017 17:54,6/13/2017 18:55,6/28/2017 0:00,6/27/2017 10:19,Savings,3.1580152,6.6726504,GT Bank,Permanent,Unknow,52,0
8a858edc5c7e7da5015c819c15e372a8,301982117,1,10000,11500,15,17:09.0,No_referee,7/17/2017 14:24,7/17/2017 15:24,8/2/2017 0:00,7/25/2017 21:07,Savings,3.2578911,6.4464896,GT Bank,Permanent,Unknow,29,0
8a858f0056b7cf8e0156c3d05ee2250a,301842510,6,30000,34400,30,17:58.0,No_referee,3/20/2017 14:57,3/20/2017 15:58,4/19/2017 0:00,4/18/2017 15:02,Savings,3.3052607,6.528776,First Bank,Self-Employed,Unknow,51,0
8a858f0056b7cf8e0156c3d05ee2250a,301822700,5,20000,23800,30,00:03.0,No_referee,2/20/2017 17:44,2/20/2017 18:45,3/22/2017 0:00,3/17/2017 0:00,Savings,3.3052607,6.528776,First Bank,Self-Employed,Unknow,51,0
8a858f0056b7cf8e0156c3d05ee2250a,301793792,4,20000,23800,30,41:29.0,No_referee,1/15/2017 14:00,1/15/2017 15:00,2/14/2017 0:00,2/10/2017 5:26,Savings,3.3052607,6.528776,First Bank,Self-Employed,Unknow,51,0
8a858f0056b7cf8e0156c3d05ee2250a,301876373,7,30000,36800,60,36:20.0,No_referee,4/21/2017 22:31,4/21/2017 23:31,5/22/2017 0:00,5/18/2017 0:00,Savings,3.3052607,6.528776,First Bank,Self-Employed,Unknow,51,0
8a858f0056b7cf8e0156c3d05ee2250a,301695593,1,10000,13000,30,56:08.0,No_referee,8/25/2016 22:51,8/25/2016 23:51,9/26/2016 0:00,9/22/2016 10:40,Savings,3.3052607,6.528776,First Bank,Self-Employed,Unknow,51,0
8a858f0056b7cf8e0156c3d05ee2250a,301778118,3,20000,23800,30,36:56.0,No_referee,12/21/2016 13:40,12/21/2016 14:40,1/20/2017 0:00,1/14/2017 9:21,Savings,3.3052607,6.528776,First Bank,Self-Employed,Unknow,51,0
8a858f0056b7cf8e0156c3d05ee2250a,301763922,2,10000,13000,30,05:15.0,No_referee,11/24/2016 9:22,11/24/2016 10:22,12/27/2016 0:00,12/21/2016 4:50,Savings,3.3052607,6.528776,First Bank,Self-Employed,Unknow,51,0
8a858f085b494826015b4c9e290c7d30,301942352,1,10000,13000,30,46:09.0,No_referee,6/17/2017 20:35,6/17/2017 21:36,7/18/2017 0:00,7/14/2017 11:35,Savings,7.46569,10.5367156,Access Bank,Permanent,Unknow,34,0
8a858f25584470aa015852a3fee27b75,301905920,1,10000,13000,30,19:53.0,No_referee,5/14/2017 7:05,5/14/2017 8:05,6/13/2017 0:00,6/6/2017 17:09,Savings,3.9223503,7.707329,First Bank,Permanent,Graduate,27,0
8a858f2f54e28d530154e3ead3e95ce9,301879472,7,40000,47600,60,55:47.0,No_referee,4/25/2017 5:44,4/25/2017 6:44,5/25/2017 0:00,5/24/2017 11:40,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301756988,3,20000,22250,15,06:10.0,No_referee,11/10/2016 4:27,11/10/2016 5:27,11/25/2016 0:00,11/24/2016 10:51,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301746722,2,10000,13000,30,54:50.0,No_referee,10/19/2016 15:33,10/19/2016 16:33,11/18/2016 0:00,11/1/2016 7:39,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301950170,9,40000,48000,60,08:27.0,No_referee,6/24/2017 8:45,6/24/2017 9:45,7/24/2017 0:00,7/23/2017 8:56,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301787047,4,20000,23800,30,03:25.0,No_referee,1/4/2017 13:07,1/4/2017 14:07,2/3/2017 0:00,1/24/2017 22:48,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301624417,1,5000,5750,15,32:38.0,No_referee,5/24/2016 18:00,5/24/2016 19:00,6/8/2016 0:00,6/7/2016 9:32,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301917747,8,40000,44000,30,32:08.0,No_referee,5/25/2017 5:44,5/25/2017 6:45,6/26/2017 0:00,6/23/2017 22:21,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301858700,6,30000,36800,60,25:45.0,No_referee,4/7/2017 4:12,4/7/2017 5:12,5/8/2017 0:00,4/25/2017 5:10,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f2f54e28d530154e3ead3e95ce9,301813303,5,30000,36800,60,10:27.0,No_referee,2/9/2017 8:41,2/9/2017 9:41,3/13/2017 0:00,3/2/2017 4:55,Other,3.4088422,6.4355466,Heritage Bank,Permanent,Post-Graduate,39,0
8a858f3d5bfc954e015bfcd515222cca,301903498,1,10000,13000,30,28:05.0,8a858fdf5bf85f71015bf90560683095,5/12/2017 14:45,5/12/2017 15:45,6/12/2017 0:00,6/9/2017 9:17,Savings,7.5865189,6.4728089,EcoBank,Permanent,Unknow,35,0
8a858f3d5bfc954e015bfcd515222cca,301932851,2,10000,13000,30,30:36.0,8a858fdf5bf85f71015bf90560683095,6/9/2017 14:10,6/9/2017 15:10,7/10/2017 0:00,7/8/2017 20:20,Savings,7.5865189,6.4728089,EcoBank,Permanent,Unknow,35,0
8a858f6459b2320a0159b322c80f5306,301796609,1,10000,13000,30,43:14.0,No_referee,1/19/2017 9:33,1/19/2017 10:33,2/20/2017 0:00,2/14/2017 22:28,Savings,5.2114985,7.2303664,UBA,Permanent,Unknow,49,0
8a858f6459b2320a0159b322c80f5306,301917444,5,20000,24500,30,06:42.0,No_referee,5/24/2017 16:18,5/24/2017 17:18,6/23/2017 0:00,6/20/2017 13:56,Savings,5.2114985,7.2303664,UBA,Permanent,Unknow,49,0
8a858f6459b2320a0159b322c80f5306,301879385,4,20000,23800,30,16:16.0,No_referee,4/24/2017 22:04,4/24/2017 23:05,5/24/2017 0:00,5/19/2017 12:01,Savings,5.2114985,7.2303664,UBA,Permanent,Unknow,49,0
